"Div","HomeTeam","AwayTeam","FTHG","FTAG"
"SC3","Peterhead","East Stirling",1,1
"SC3","Stirling","Queens Park",3,0
"SC3","Berwick","Montrose",1,1
"SC3","Annan Athletic","Stirling",4,4
"SC3","Berwick","Albion Rvs",2,1
"SC3","East Stirling","Clyde",0,1
"SC3","Montrose","Elgin",3,3
"SC3","Queens Park","Peterhead",0,5
"SC3","Elgin","Queens Park",3,2
"SC3","Peterhead","Montrose",3,0
"SC3","Albion Rvs","East Stirling",3,2
"SC3","Clyde","Annan Athletic",2,1
"SC3","Stirling","Berwick",3,1
"SC3","Albion Rvs","Stirling",2,1
"SC3","Clyde","Peterhead",1,3
"SC3","East Stirling","Annan Athletic",1,1
"SC3","Elgin","Berwick",2,0
"SC3","Queens Park","Montrose",0,1
"SC3","Berwick","East Stirling",2,0
"SC3","Montrose","Clyde",0,2
"SC3","Peterhead","Albion Rvs",1,1
"SC3","Clyde","Albion Rvs",2,2
"SC3","Elgin","East Stirling",0,1
"SC3","Peterhead","Stirling",3,1
"SC3","Queens Park","Berwick",0,4
"SC3","Montrose","Annan Athletic",0,2
"SC3","Albion Rvs","Queens Park",2,1
"SC3","Annan Athletic","Elgin",2,1
"SC3","Berwick","Peterhead",1,3
"SC3","East Stirling","Montrose",2,2
"SC3","Stirling","Clyde",1,1
"SC3","Montrose","Berwick",0,0
"SC3","Peterhead","Elgin",2,1
"SC3","Annan Athletic","Albion Rvs",2,0
"SC3","Clyde","Queens Park",1,2
"SC3","Stirling","East Stirling",2,1
"SC3","Albion Rvs","Montrose",1,0
"SC3","Berwick","Annan Athletic",1,4
"SC3","East Stirling","Peterhead",2,0
"SC3","Elgin","Clyde",3,1
"SC3","Queens Park","Stirling",0,1
"SC3","Annan Athletic","Clyde",0,1
"SC3","Berwick","Stirling",4,0
"SC3","East Stirling","Albion Rvs",1,1
"SC3","Montrose","Peterhead",2,3
"SC3","Queens Park","Elgin",2,0
"SC3","Albion Rvs","Berwick",0,3
"SC3","Clyde","East Stirling",1,0
"SC3","Elgin","Montrose",2,3
"SC3","Peterhead","Queens Park",1,0
"SC3","Stirling","Annan Athletic",1,1
"SC3","Clyde","Berwick",3,3
"SC3","Elgin","Albion Rvs",1,1
"SC3","Montrose","Stirling",0,0
"SC3","Queens Park","East Stirling",0,0
"SC3","Annan Athletic","Montrose",1,0
"SC3","Berwick","Queens Park",1,0
"SC3","Stirling","Peterhead",1,2
"SC3","Annan Athletic","East Stirling",2,3
"SC3","Montrose","Queens Park",1,0
"SC3","Peterhead","Clyde",2,0
"SC3","Stirling","Albion Rvs",2,0
"SC3","Albion Rvs","Peterhead",0,0
"SC3","Clyde","Montrose",1,1
"SC3","East Stirling","Berwick",1,1
"SC3","Elgin","Stirling",2,3
"SC3","Queens Park","Annan Athletic",0,1
"SC3","Albion Rvs","Clyde",1,0
"SC3","Annan Athletic","Queens Park",3,2
"SC3","Annan Athletic","Berwick",4,0
"SC3","Clyde","Elgin",4,0
"SC3","Peterhead","East Stirling",4,0
"SC3","Stirling","Queens Park",2,2
"SC3","Peterhead","Annan Athletic",3,1
"SC3","Berwick","Montrose",5,0
"SC3","East Stirling","Stirling",1,0
"SC3","Elgin","Peterhead",2,3
"SC3","Queens Park","Clyde",1,3
"SC3","Stirling","Elgin",1,1
"SC3","Clyde","Stirling",1,0
"SC3","Peterhead","Berwick",3,0
"SC3","Queens Park","Albion Rvs",4,0
"SC3","Albion Rvs","Elgin",5,2
"SC3","Annan Athletic","Peterhead",2,1
"SC3","Berwick","Clyde",3,0
"SC3","East Stirling","Queens Park",1,4
"SC3","Stirling","Montrose",2,2
"SC3","Albion Rvs","Annan Athletic",0,2
"SC3","Annan Athletic","Stirling",1,2
"SC3","Berwick","Albion Rvs",3,1
"SC3","East Stirling","Clyde",2,4
"SC3","Montrose","Elgin",0,3
"SC3","Queens Park","Peterhead",0,2
"SC3","Albion Rvs","East Stirling",2,1
"SC3","Clyde","Annan Athletic",0,3
"SC3","Elgin","Queens Park",1,1
"SC3","Peterhead","Montrose",4,0
"SC3","Stirling","Berwick",2,1
"SC3","Albion Rvs","Stirling",0,2
"SC3","Clyde","Peterhead",0,2
"SC3","East Stirling","Annan Athletic",2,1
"SC3","Elgin","Berwick",1,3
"SC3","Queens Park","Montrose",1,1
"SC3","Annan Athletic","Queens Park",1,1
"SC3","Berwick","East Stirling",1,0
"SC3","Peterhead","Albion Rvs",2,0
"SC3","Stirling","Elgin",2,2
"SC3","Clyde","Albion Rvs",4,0
"SC3","Elgin","East Stirling",5,0
"SC3","Montrose","Annan Athletic",2,1
"SC3","Peterhead","Stirling",0,4
"SC3","Queens Park","Berwick",1,3
"SC3","Albion Rvs","Queens Park",1,0
"SC3","Annan Athletic","Elgin",2,0
"SC3","Berwick","Peterhead",1,2
"SC3","East Stirling","Montrose",1,2
"SC3","Stirling","Clyde",4,1
"SP1","Sociedad","Getafe",2,0
"SP1","Valencia","Malaga",1,0
"SP1","Valladolid","Ath Bilbao",1,2
"SP1","Barcelona","Levante",7,0
"SP1","Osasuna","Granada",1,2
"SP1","Real Madrid","Betis",2,1
"SP1","Sevilla","Ath Madrid",1,3
"SP1","Almeria","Villarreal",2,3
"SP1","Celta","Espanol",2,2
"SP1","Vallecano","Elche",3,0
"SP1","Ath Bilbao","Osasuna",2,0
"SP1","Getafe","Almeria",2,2
"SP1","Elche","Sociedad",1,1
"SP1","Espanol","Valencia",3,1
"SP1","Villarreal","Valladolid",2,1
"SP1","Ath Madrid","Vallecano",5,0
"SP1","Betis","Celta",1,2
"SP1","Levante","Sevilla",0,0
"SP1","Malaga","Barcelona",0,1
"SP1","Granada","Real Madrid",0,1
"SP1","Almeria","Elche",2,2
"SP1","Vallecano","Levante",1,2
"SP1","Celta","Granada",1,1
"SP1","Osasuna","Villarreal",0,3
"SP1","Valladolid","Getafe",1,0
"SP1","Espanol","Betis",0,0
"SP1","Real Madrid","Ath Bilbao",3,1
"SP1","Sevilla","Malaga",2,2
"SP1","Sociedad","Ath Madrid",1,2
"SP1","Valencia","Barcelona",2,3
"SP1","Ath Madrid","Almeria",4,2
"SP1","Barcelona","Sevilla",3,2
"SP1","Levante","Sociedad",0,0
"SP1","Villarreal","Real Madrid",2,2
"SP1","Betis","Valencia",3,1
"SP1","Getafe","Osasuna",2,1
"SP1","Granada","Espanol",0,1
"SP1","Malaga","Vallecano",5,0
"SP1","Ath Bilbao","Celta",3,2
"SP1","Elche","Valladolid",0,0
"SP1","Osasuna","Elche",2,1
"SP1","Almeria","Levante",2,2
"SP1","Sociedad","Malaga",0,0
"SP1","Valladolid","Ath Madrid",0,2
"SP1","Vallecano","Barcelona",0,4
"SP1","Betis","Granada",0,0
"SP1","Celta","Villarreal",0,0
"SP1","Real Madrid","Getafe",4,1
"SP1","Valencia","Sevilla",3,1
"SP1","Espanol","Ath Bilbao",3,2
"SP1","Ath Madrid","Osasuna",2,1
"SP1","Barcelona","Sociedad",4,1
"SP1","Levante","Valladolid",1,1
"SP1","Malaga","Almeria",2,0
"SP1","Elche","Real Madrid",1,2
"SP1","Granada","Valencia",0,1
"SP1","Sevilla","Vallecano",4,1
"SP1","Ath Bilbao","Betis",2,1
"SP1","Getafe","Celta",2,0
"SP1","Villarreal","Espanol",2,1
"SP1","Valladolid","Malaga",2,2
"SP1","Almeria","Barcelona",0,2
"SP1","Real Madrid","Ath Madrid",0,1
"SP1","Sociedad","Sevilla",1,1
"SP1","Valencia","Vallecano",1,0
"SP1","Betis","Villarreal",1,0
"SP1","Celta","Elche",0,1
"SP1","Espanol","Getafe",0,2
"SP1","Osasuna","Levante",0,1
"SP1","Granada","Ath Bilbao",2,0
"SP1","Ath Madrid","Celta",2,1
"SP1","Getafe","Betis",3,1
"SP1","Sevilla","Almeria",2,1
"SP1","Ath Bilbao","Valencia",1,1
"SP1","Barcelona","Valladolid",4,1
"SP1","Elche","Espanol",2,1
"SP1","Levante","Real Madrid",2,3
"SP1","Vallecano","Sociedad",1,0
"SP1","Malaga","Osasuna",0,1
"SP1","Villarreal","Granada",3,0
"SP1","Espanol","Ath Madrid",1,0
"SP1","Osasuna","Barcelona",0,0
"SP1","Real Madrid","Malaga",2,0
"SP1","Valencia","Sociedad",1,2
"SP1","Almeria","Vallecano",0,1
"SP1","Betis","Elche",1,2
"SP1","Granada","Getafe",0,2
"SP1","Valladolid","Sevilla",2,2
"SP1","Ath Bilbao","Villarreal",2,0
"SP1","Celta","Levante",0,1
"SP1","Vallecano","Valladolid",0,3
"SP1","Barcelona","Real Madrid",2,1
"SP1","Elche","Granada",0,1
"SP1","Levante","Espanol",3,0
"SP1","Malaga","Celta",0,5
"SP1","Ath Madrid","Betis",5,0
"SP1","Sevilla","Osasuna",2,1
"SP1","Sociedad","Almeria",3,0
"SP1","Villarreal","Valencia",4,1
"SP1","Getafe","Ath Bilbao",0,1
"SP1","Celta","Barcelona",0,3
"SP1","Espanol","Malaga",0,0
"SP1","Osasuna","Vallecano",3,1
"SP1","Real Madrid","Sevilla",7,3
"SP1","Valencia","Almeria",1,2
"SP1","Valladolid","Sociedad",2,2
"SP1","Ath Bilbao","Elche",2,2
"SP1","Betis","Levante",0,0
"SP1","Granada","Ath Madrid",1,2
"SP1","Villarreal","Getafe",0,2
"SP1","Barcelona","Espanol",1,0
"SP1","Almeria","Valladolid",1,0
"SP1","Sevilla","Celta",0,1
"SP1","Sociedad","Osasuna",5,0
"SP1","Vallecano","Real Madrid",2,3
"SP1","Ath Madrid","Ath Bilbao",2,0
"SP1","Getafe","Valencia",0,1
"SP1","Levante","Granada",0,1
"SP1","Malaga","Betis",3,2
"SP1","Elche","Villarreal",0,1
"SP1","Granada","Malaga",3,1
"SP1","Osasuna","Almeria",0,1
"SP1","Ath Bilbao","Levante",2,1
"SP1","Celta","Vallecano",0,2
"SP1","Getafe","Elche",1,1
"SP1","Real Madrid","Sociedad",5,1
"SP1","Espanol","Sevilla",1,3
"SP1","Valencia","Valladolid",2,2
"SP1","Villarreal","Ath Madrid",1,1
"SP1","Betis","Barcelona",1,4
"SP1","Valladolid","Osasuna",0,1
"SP1","Almeria","Real Madrid",0,5
"SP1","Ath Madrid","Getafe",7,0
"SP1","Barcelona","Granada",4,0
"SP1","Sociedad","Celta",4,3
"SP1","Elche","Valencia",2,1
"SP1","Levante","Villarreal",0,3
"SP1","Sevilla","Betis",4,0
"SP1","Vallecano","Espanol",1,4
"SP1","Malaga","Ath Bilbao",1,2
"SP1","Getafe","Levante",1,0
"SP1","Villarreal","Malaga",1,1
"SP1","Celta","Almeria",3,1
"SP1","Elche","Ath Madrid",0,2
"SP1","Espanol","Sociedad",1,2
"SP1","Real Madrid","Valladolid",4,0
"SP1","Ath Bilbao","Barcelona",1,0
"SP1","Betis","Vallecano",2,2
"SP1","Granada","Sevilla",1,2
"SP1","Valencia","Osasuna",3,0
"SP1","Levante","Elche",2,1
"SP1","Barcelona","Villarreal",2,1
"SP1","Malaga","Getafe",1,0
"SP1","Osasuna","Real Madrid",2,2
"SP1","Vallecano","Granada",0,2
"SP1","Almeria","Espanol",0,0
"SP1","Ath Madrid","Valencia",3,0
"SP1","Sevilla","Ath Bilbao",1,1
"SP1","Sociedad","Betis",5,1
"SP1","Valladolid","Celta",3,0
"SP1","Elche","Malaga",0,1
"SP1","Ath Madrid","Levante",3,2
"SP1","Betis","Almeria",0,1
"SP1","Granada","Sociedad",1,3
"SP1","Villarreal","Sevilla",1,2
"SP1","Ath Bilbao","Vallecano",2,1
"SP1","Celta","Osasuna",1,1
"SP1","Espanol","Valladolid",4,2
"SP1","Getafe","Barcelona",2,5
"SP1","Valencia","Real Madrid",2,3
"SP1","Almeria","Granada",3,0
"SP1","Malaga","Ath Madrid",0,1
"SP1","Valencia","Levante",2,0
"SP1","Valladolid","Betis",0,0
"SP1","Barcelona","Elche",4,0
"SP1","Osasuna","Espanol",1,0
"SP1","Sevilla","Getafe",3,0
"SP1","Sociedad","Ath Bilbao",2,0
"SP1","Real Madrid","Celta",3,0
"SP1","Vallecano","Villarreal",2,5
"SP1","Granada","Valladolid",4,0
"SP1","Ath Bilbao","Almeria",6,1
"SP1","Ath Madrid","Barcelona",0,0
"SP1","Celta","Valencia",2,1
"SP1","Elche","Sevilla",1,1
"SP1","Betis","Osasuna",1,2
"SP1","Espanol","Real Madrid",0,1
"SP1","Getafe","Vallecano",0,1
"SP1","Levante","Malaga",1,0
"SP1","Villarreal","Sociedad",5,1
"SP1","Malaga","Valencia",0,0
"SP1","Betis","Real Madrid",0,5
"SP1","Elche","Vallecano",2,0
"SP1","Espanol","Celta",1,0
"SP1","Granada","Osasuna",0,0
"SP1","Ath Madrid","Sevilla",1,1
"SP1","Getafe","Sociedad",2,2
"SP1","Levante","Barcelona",1,1
"SP1","Villarreal","Almeria",2,0
"SP1","Ath Bilbao","Valladolid",4,2
"SP1","Celta","Betis",4,2
"SP1","Real Madrid","Granada",2,0
"SP1","Sevilla","Levante",2,3
"SP1","Valencia","Espanol",2,2
"SP1","Valladolid","Villarreal",1,0
"SP1","Almeria","Getafe",1,0
"SP1","Osasuna","Ath Bilbao",1,5
"SP1","Vallecano","Ath Madrid",2,4
"SP1","Barcelona","Malaga",3,0
"SP1","Sociedad","Elche",4,0
"SP1","Granada","Celta",1,2
"SP1","Barcelona","Valencia",2,3
"SP1","Getafe","Valladolid",0,0
"SP1","Levante","Vallecano",0,0
"SP1","Malaga","Sevilla",3,2
"SP1","Ath Madrid","Sociedad",4,0
"SP1","Betis","Espanol",2,0
"SP1","Elche","Almeria",1,0
"SP1","Ath Bilbao","Real Madrid",1,1
"SP1","Villarreal","Osasuna",3,1
"SP1","Espanol","Granada",1,0
"SP1","Almeria","Ath Madrid",2,0
"SP1","Real Madrid","Villarreal",4,2
"SP1","Valencia","Betis",5,0
"SP1","Vallecano","Malaga",4,1
"SP1","Osasuna","Getafe",2,0
"SP1","Sociedad","Levante",0,0
"SP1","Valladolid","Elche",2,2
"SP1","Sevilla","Barcelona",1,4
"SP1","Celta","Ath Bilbao",0,0
"SP1","Elche","Osasuna",0,0
"SP1","Ath Madrid","Valladolid",3,0
"SP1","Barcelona","Vallecano",6,0
"SP1","Levante","Almeria",1,0
"SP1","Villarreal","Celta",0,2
"SP1","Ath Bilbao","Espanol",1,2
"SP1","Getafe","Real Madrid",0,3
"SP1","Granada","Betis",1,0
"SP1","Sevilla","Valencia",0,0
"SP1","Malaga","Sociedad",0,1
"SP1","Valladolid","Levante",1,1
"SP1","Almeria","Malaga",0,0
"SP1","Celta","Getafe",1,1
"SP1","Real Madrid","Elche",3,0
"SP1","Sociedad","Barcelona",3,1
"SP1","Betis","Ath Bilbao",0,2
"SP1","Valencia","Granada",2,1
"SP1","Vallecano","Sevilla",0,1
"SP1","Osasuna","Ath Madrid",3,0
"SP1","Espanol","Villarreal",1,2
"SP1","Ath Bilbao","Granada",4,0
"SP1","Elche","Celta",1,0
"SP1","Getafe","Espanol",0,0
"SP1","Levante","Osasuna",2,0
"SP1","Malaga","Valladolid",1,1
"SP1","Ath Madrid","Real Madrid",2,2
"SP1","Barcelona","Almeria",4,1
"SP1","Sevilla","Sociedad",1,0
"SP1","Vallecano","Valencia",1,0
"SP1","Villarreal","Betis",1,1
"SP1","Betis","Getafe",2,0
"SP1","Celta","Ath Madrid",0,2
"SP1","Granada","Villarreal",2,0
"SP1","Valladolid","Barcelona",1,0
"SP1","Almeria","Sevilla",1,3
"SP1","Espanol","Elche",3,1
"SP1","Real Madrid","Levante",3,0
"SP1","Valencia","Ath Bilbao",1,1
"SP1","Osasuna","Malaga",0,2
"SP1","Sociedad","Vallecano",2,3
"SP1","Getafe","Granada",3,3
"SP1","Ath Madrid","Espanol",1,0
"SP1","Levante","Celta",0,1
"SP1","Malaga","Real Madrid",0,1
"SP1","Vallecano","Almeria",3,1
"SP1","Barcelona","Osasuna",7,0
"SP1","Elche","Betis",0,0
"SP1","Sevilla","Valladolid",4,1
"SP1","Sociedad","Valencia",1,0
"SP1","Villarreal","Ath Bilbao",1,1
"SP1","Celta","Malaga",0,2
"SP1","Ath Bilbao","Getafe",1,0
"SP1","Espanol","Levante",0,0
"SP1","Granada","Elche",1,0
"SP1","Valladolid","Vallecano",1,1
"SP1","Betis","Ath Madrid",0,2
"SP1","Osasuna","Sevilla",1,2
"SP1","Real Madrid","Barcelona",3,4
"SP1","Valencia","Villarreal",2,1
"SP1","Almeria","Sociedad",4,3
"SP1","Elche","Ath Bilbao",0,0
"SP1","Malaga","Espanol",1,2
"SP1","Ath Madrid","Granada",1,0
"SP1","Barcelona","Celta",3,0
"SP1","Sevilla","Real Madrid",2,1
"SP1","Vallecano","Osasuna",1,0
"SP1","Almeria","Valencia",2,2
"SP1","Getafe","Villarreal",0,1
"SP1","Levante","Betis",1,3
"SP1","Sociedad","Valladolid",1,0
"SP1","Ath Bilbao","Ath Madrid",1,2
"SP1","Celta","Sevilla",1,0
"SP1","Espanol","Barcelona",0,1
"SP1","Real Madrid","Vallecano",5,0
"SP1","Osasuna","Sociedad",1,1
"SP1","Valencia","Getafe",1,3
"SP1","Valladolid","Almeria",1,0
"SP1","Villarreal","Elche",1,1
"SP1","Betis","Malaga",1,2
"SP1","Granada","Levante",0,2
"SP1","Almeria","Osasuna",1,2
"SP1","Ath Madrid","Villarreal",1,0
"SP1","Barcelona","Betis",3,1
"SP1","Sociedad","Real Madrid",0,4
"SP1","Vallecano","Celta",3,0
"SP1","Elche","Getafe",1,0
"SP1","Malaga","Granada",4,1
"SP1","Sevilla","Espanol",4,1
"SP1","Valladolid","Valencia",0,0
"SP1","Levante","Ath Bilbao",1,2
"SP1","Osasuna","Valladolid",0,0
"SP1","Celta","Sociedad",2,2
"SP1","Granada","Barcelona",1,0
"SP1","Real Madrid","Almeria",4,0
"SP1","Villarreal","Levante",1,0
"SP1","Betis","Sevilla",0,2
"SP1","Getafe","Ath Madrid",0,2
"SP1","Valencia","Elche",2,1
"SP1","Espanol","Vallecano",2,2
"SP1","Ath Bilbao","Malaga",3,0
"SP1","Ath Madrid","Elche",2,0
"SP1","Levante","Getafe",0,0
"SP1","Osasuna","Valencia",1,1
"SP1","Sociedad","Espanol",2,1
"SP1","Almeria","Celta",2,4
"SP1","Sevilla","Granada",4,0
"SP1","Vallecano","Betis",3,1
"SP1","Barcelona","Ath Bilbao",2,1
"SP1","Malaga","Villarreal",2,0
"SP1","Elche","Levante",1,1
"SP1","Betis","Sociedad",0,1
"SP1","Getafe","Malaga",1,0
"SP1","Granada","Vallecano",0,3
"SP1","Real Madrid","Osasuna",4,0
"SP1","Ath Bilbao","Sevilla",3,1
"SP1","Espanol","Almeria",1,2
"SP1","Valencia","Ath Madrid",0,1
"SP1","Villarreal","Barcelona",2,3
"SP1","Celta","Valladolid",4,1
"SP1","Vallecano","Ath Bilbao",0,3
"SP1","Barcelona","Getafe",2,2
"SP1","Malaga","Elche",0,1
"SP1","Osasuna","Celta",0,2
"SP1","Valladolid","Espanol",1,0
"SP1","Almeria","Betis",3,2
"SP1","Levante","Ath Madrid",2,0
"SP1","Sevilla","Villarreal",0,0
"SP1","Real Madrid","Valencia",2,2
"SP1","Sociedad","Granada",1,1
"SP1","Valladolid","Real Madrid",1,1
"SP1","Levante","Valencia",2,0
"SP1","Villarreal","Vallecano",4,0
"SP1","Ath Bilbao","Sociedad",1,1
"SP1","Ath Madrid","Malaga",1,1
"SP1","Betis","Valladolid",4,3
"SP1","Celta","Real Madrid",2,0
"SP1","Elche","Barcelona",0,0
"SP1","Espanol","Osasuna",1,1
"SP1","Getafe","Sevilla",1,0
"SP1","Granada","Almeria",0,2
"SP1","Malaga","Levante",1,0
"SP1","Barcelona","Ath Madrid",1,1
"SP1","Real Madrid","Espanol",3,1
"SP1","Valencia","Celta",2,1
"SP1","Almeria","Ath Bilbao",0,0
"SP1","Osasuna","Betis",2,1
"SP1","Sevilla","Elche",3,1
"SP1","Sociedad","Villarreal",1,2
"SP1","Valladolid","Granada",0,1
"SP1","Vallecano","Getafe",1,2
"SP2","Girona","Alaves",1,0
"SP2","Cordoba","Ponferradina",1,0
"SP2","Hercules","Zaragoza",1,1
"SP2","Las Palmas","La Coruna",0,1
"SP2","Lugo","Numancia",0,0
"SP2","Mirandes","Barcelona B",2,1
"SP2","Alcorcon","Tenerife",1,0
"SP2","Jaen","Eibar",1,2
"SP2","Murcia","Recreativo",2,3
"SP2","Sabadell","Mallorca",4,0
"SP2","Sp Gijon","Real Madrid B",1,0
"SP2","Alaves","Las Palmas",1,1
"SP2","Barcelona B","Lugo",2,1
"SP2","Eibar","Girona",0,3
"SP2","La Coruna","Cordoba",0,1
"SP2","Real Madrid B","Alcorcon",0,1
"SP2","Zaragoza","Mirandes",0,0
"SP2","Mallorca","Murcia",2,4
"SP2","Numancia","Jaen",4,2
"SP2","Ponferradina","Sabadell",2,0
"SP2","Recreativo","Sp Gijon",1,1
"SP2","Tenerife","Hercules",0,0
"SP2","Barcelona B","Zaragoza",1,0
"SP2","Girona","Numancia",2,2
"SP2","Hercules","Real Madrid B",2,1
"SP2","Las Palmas","Eibar",1,1
"SP2","Sabadell","La Coruna",0,3
"SP2","Alcorcon","Recreativo",3,0
"SP2","Cordoba","Alaves",1,1
"SP2","Lugo","Jaen",4,2
"SP2","Mirandes","Tenerife",2,0
"SP2","Murcia","Ponferradina",2,2
"SP2","Sp Gijon","Mallorca",3,0
"SP2","Alaves","Sabadell",1,1
"SP2","Mallorca","Alcorcon",2,1
"SP2","Numancia","Las Palmas",1,1
"SP2","Zaragoza","Lugo",0,1
"SP2","Eibar","Cordoba",1,0
"SP2","Jaen","Girona",3,1
"SP2","La Coruna","Murcia",0,1
"SP2","Ponferradina","Sp Gijon",2,2
"SP2","Real Madrid B","Mirandes",0,1
"SP2","Recreativo","Hercules",2,0
"SP2","Tenerife","Barcelona B",2,2
"SP2","Cordoba","Numancia",3,1
"SP2","Lugo","Girona",1,2
"SP2","Mirandes","Recreativo",0,3
"SP2","Sabadell","Eibar",1,0
"SP2","Zaragoza","Tenerife",3,0
"SP2","Alcorcon","Ponferradina",0,1
"SP2","Barcelona B","Real Madrid B",2,0
"SP2","Hercules","Mallorca",2,2
"SP2","Las Palmas","Jaen",1,0
"SP2","Murcia","Alaves",2,1
"SP2","Sp Gijon","La Coruna",2,0
"SP2","Recreativo","Barcelona B",3,0
"SP2","Eibar","Murcia",0,0
"SP2","Numancia","Sabadell",3,1
"SP2","Real Madrid B","Zaragoza",1,2
"SP2","Tenerife","Lugo",0,1
"SP2","Alaves","Sp Gijon",3,0
"SP2","Girona","Las Palmas",0,2
"SP2","Jaen","Cordoba",0,0
"SP2","La Coruna","Alcorcon",1,0
"SP2","Mallorca","Mirandes",1,0
"SP2","Ponferradina","Hercules",5,1
"SP2","Alcorcon","Alaves",2,0
"SP2","Lugo","Las Palmas",3,0
"SP2","Sabadell","Jaen",3,0
"SP2","Sp Gijon","Eibar",3,2
"SP2","Barcelona B","Mallorca",0,1
"SP2","Cordoba","Girona",2,0
"SP2","Hercules","La Coruna",0,2
"SP2","Mirandes","Ponferradina",1,0
"SP2","Murcia","Numancia",2,1
"SP2","Tenerife","Real Madrid B",1,0
"SP2","Zaragoza","Recreativo",1,2
"SP2","La Coruna","Mirandes",0,0
"SP2","Las Palmas","Cordoba",2,0
"SP2","Numancia","Sp Gijon",0,0
"SP2","Alaves","Hercules",3,1
"SP2","Eibar","Alcorcon",0,0
"SP2","Girona","Sabadell",1,1
"SP2","Jaen","Murcia",3,2
"SP2","Mallorca","Zaragoza",2,4
"SP2","Ponferradina","Barcelona B",1,0
"SP2","Real Madrid B","Lugo",2,0
"SP2","Recreativo","Tenerife",2,1
"SP2","Lugo","Cordoba",1,0
"SP2","Mirandes","Alaves",2,3
"SP2","Murcia","Girona",1,0
"SP2","Real Madrid B","Recreativo",1,2
"SP2","Sabadell","Las Palmas",0,0
"SP2","Alcorcon","Numancia",0,1
"SP2","Barcelona B","La Coruna",0,1
"SP2","Hercules","Eibar",0,0
"SP2","Sp Gijon","Jaen",1,1
"SP2","Tenerife","Mallorca",0,1
"SP2","Zaragoza","Ponferradina",2,1
"SP2","Alaves","Barcelona B",2,3
"SP2","Cordoba","Sabadell",1,0
"SP2","Ponferradina","Tenerife",0,1
"SP2","Recreativo","Lugo",3,3
"SP2","Eibar","Mirandes",1,0
"SP2","Girona","Sp Gijon",2,1
"SP2","Jaen","Alcorcon",1,0
"SP2","La Coruna","Zaragoza",1,1
"SP2","Las Palmas","Murcia",0,0
"SP2","Mallorca","Real Madrid B",2,0
"SP2","Numancia","Hercules",1,1
"SP2","Tenerife","La Coruna",2,0
"SP2","Zaragoza","Alaves",2,2
"SP2","Alcorcon","Girona",0,0
"SP2","Barcelona B","Eibar",0,2
"SP2","Hercules","Jaen",0,1
"SP2","Lugo","Sabadell",1,0
"SP2","Mirandes","Numancia",0,0
"SP2","Murcia","Cordoba",2,2
"SP2","Real Madrid B","Ponferradina",1,1
"SP2","Recreativo","Mallorca",3,1
"SP2","Sp Gijon","Las Palmas",2,3
"SP2","Eibar","Zaragoza",3,2
"SP2","Girona","Hercules",2,2
"SP2","Las Palmas","Alcorcon",1,0
"SP2","Mallorca","Lugo",0,0
"SP2","Numancia","Barcelona B",1,0
"SP2","Alaves","Tenerife",2,2
"SP2","Cordoba","Sp Gijon",2,2
"SP2","Jaen","Mirandes",1,2
"SP2","La Coruna","Real Madrid B",2,0
"SP2","Ponferradina","Recreativo",3,1
"SP2","Sabadell","Murcia",2,1
"SP2","Alcorcon","Cordoba",0,0
"SP2","Barcelona B","Jaen",0,3
"SP2","Hercules","Las Palmas",2,1
"SP2","Lugo","Murcia",1,1
"SP2","Zaragoza","Numancia",1,2
"SP2","Mallorca","Ponferradina",2,2
"SP2","Mirandes","Girona",1,2
"SP2","Real Madrid B","Alaves",1,0
"SP2","Recreativo","La Coruna",0,1
"SP2","Sp Gijon","Sabadell",3,1
"SP2","Tenerife","Eibar",2,0
"SP2","Alaves","Recreativo",3,3
"SP2","Girona","Barcelona B",1,2
"SP2","Jaen","Zaragoza",3,0
"SP2","Las Palmas","Mirandes",3,1
"SP2","Murcia","Sp Gijon",1,1
"SP2","Ponferradina","Lugo",0,2
"SP2","Sabadell","Alcorcon",1,2
"SP2","Cordoba","Hercules",4,2
"SP2","Eibar","Real Madrid B",6,0
"SP2","La Coruna","Mallorca",3,1
"SP2","Numancia","Tenerife",0,0
"SP2","Barcelona B","Las Palmas",1,2
"SP2","Mallorca","Alaves",2,1
"SP2","Real Madrid B","Numancia",0,0
"SP2","Alcorcon","Murcia",0,0
"SP2","Hercules","Sabadell",3,0
"SP2","Lugo","Sp Gijon",1,3
"SP2","Mirandes","Cordoba",3,1
"SP2","Ponferradina","La Coruna",0,1
"SP2","Recreativo","Eibar",1,2
"SP2","Tenerife","Jaen",2,1
"SP2","Zaragoza","Girona",1,0
"SP2","Cordoba","Barcelona B",1,2
"SP2","Eibar","Mallorca",0,1
"SP2","La Coruna","Lugo",0,0
"SP2","Las Palmas","Zaragoza",0,1
"SP2","Alaves","Ponferradina",2,2
"SP2","Girona","Tenerife",2,2
"SP2","Jaen","Real Madrid B",0,1
"SP2","Murcia","Hercules",1,2
"SP2","Numancia","Recreativo",2,3
"SP2","Sabadell","Mirandes",3,1
"SP2","Sp Gijon","Alcorcon",2,2
"SP2","Lugo","Alcorcon",1,2
"SP2","Real Madrid B","Girona",3,2
"SP2","Recreativo","Jaen",1,1
"SP2","Tenerife","Las Palmas",3,0
"SP2","Barcelona B","Sabadell",2,0
"SP2","Hercules","Sp Gijon",0,1
"SP2","La Coruna","Alaves",2,1
"SP2","Mallorca","Numancia",0,0
"SP2","Mirandes","Murcia",1,1
